SchoolYear,RCDTS,School,Enrollment,FAEnrollment,iepp,,eavpp,doepp,ALLCourses,FACourses,ALLTeachers,FATeachers,ALLTeachersCalc,FATeachersCalc
2017,350501750042001,Dimmick Comm Cons School,173,169,8918.00,,1036344.00,19270.00,1107,192,11,1,11,1
2017,350501850042001,Waltham Elementary School,232,230,6013.00,,253378.00,10303.00,1878,460,17,2,17,2
2017,350501950042001,Wallace Elem School,327,326,7289.00,,301114.00,12815.00,2881,668,23,12,23,12
2017,350502100042001,Milton Pope Elem School,202,0,6483.00,,283579.00,10323.00,,,,,,
2017,350502300042001,Rutland Elem School,66,0,10658.00,,467588.00,20180.00,448,0,9,0,9,0
2017,350502800170001,Mendota Twp High School,564,281,6580.00,,362988.00,12684.00,6518,544,40,3,45,5
2017,350502890041002,Northbrook School,533,0,5556.00,,168537.00,8151.00,11179,0,28,0,28,0
2017,350502890042002,Lincoln Elem School,381,381,5556.00,,168537.00,8151.00,4562,1826,19,2,21,4
2017,350502890042003,Blackstone Elem School,269,269,5556.00,,168537.00,8151.00,5085,2042,16,2,18,4
2017,350504250262001,Lostant Elem School,74,25,9907.00,,383745.00,17593.00,693,26,8,2,8,2
2017,350590050260001,Henry-Senachwine High School,188,83,6661.00,,185260.00,11408.00,2254,164,21,3,23,5
2017,350590050262001,Henry-Senachwine Grade School,369,368,6661.00,,185260.00,11408.00,2852,714,30,3,31,4
2017,350590070260001,Midland High School,204,115,5823.00,,164887.00,10446.00,3313,220,22,3,24,5
2017,350590070261001,Midland Middle School,217,112,5823.00,,164887.00,10446.00,1341,169,17,3,19,5
2017,350590070262001,Midland Elementary School,263,247,5823.00,,164887.00,10446.00,1667,247,17,1,18,2
2017,350785350260002,Putnam County High School,288,174,6461.00,,137146.00,11137.00,3931,316,26,2,27,3
2017,350785350261001,Putnam County Jr High School,179,149,6461.00,,137146.00,11137.00,1625,161,17,2,20,5
2017,350785350262004,Putnam County Elem School,187,185,6461.00,,137146.00,11137.00,1485,185,14,1,16,3
2017,350785350262006,Putnam Co Primary Sch,152,152,6461.00,,137146.00,11137.00,809,152,11,1,11,1
2017,390550010260001,Argenta-Oreana High School,292,127,4579.00,,139955.00,8415.00,3434,259,15,2,20,5
2017,390550010261001,Argenta-Oreana Middle School,222,188,4579.00,,139955.00,8415.00,2526,349,7,2,10,5
2017,390550010262002,Argenta-Oreana Elementary School,452,0,4579.00,,139955.00,8415.00,1035,0,,,,
2017,390550020260001,Maroa-Forsyth Senior High Sch,389,196,5314.00,,168320.00,9266.00,5674,439,23,3,23,3
2017,390550020261001,Maroa-Forsyth Middle School,283,138,5314.00,,168320.00,9266.00,4283,347,18,2,18,2
2017,390550020262003,Maroa-Forsyth Grade School,533,487,5314.00,,168320.00,9266.00,7036,1037,31,1,31,1
2017,390550030260001,Mt Zion High School,816,253,4409.00,,115465.00,8332.00,10029,541,46,5,49,8
2017,390550030261001,Mt Zion Jr High School,388,152,4409.00,,115465.00,8332.00,6041,297,30,3,33,6
2017,390550030262004,McGaughey Elem School,373,363,4409.00,,115465.00,8332.00,2577,728,22,2,24,3
2017,390550030262005,Mt Zion Elem School,406,397,4409.00,,115465.00,8332.00,3579,793,24,2,25,3
2017,390550030262006,Mt Zion Intermediate School,566,536,4409.00,,115465.00,8332.00,8331,1062,33,2,36,5
2017,390550090260001,Sangamon Valley High School,235,128,5848.00,,127755.00,10064.00,3274,288,18,3,18,3
2017,390550090261001,Sangamon Valley Middle School,167,108,5848.00,,127755.00,10064.00,1479,118,6,0,6,0
2017,390550090262001,Sangamon Valley Primary School,158,79,5848.00,,127755.00,10064.00,987,79,12,1,12,1
2017,390550090262002,Sangamon Valley Intermediate Scho,,,5848.00,,127755.00,10064.00,1073,157,,,,
2017,390550090262002,Sangamon Valley Intermediate School,156,155,5848.00,,127755.00,10064.00,,,10,1,10,1
2017,390550110260001,Warrensburg-Latham High School,297,167,4552.00,,133637.00,8716.00,4498,382,25,2,26,3
2017,390550110261002,Warrensburg-Latham Middle Sch,250,161,4552.00,,133637.00,8716.00,3780,338,19,2,20,3
2017,390550110262001,Warrensburg-Latham Elem Sch,404,402,4552.00,,133637.00,8716.00,2069,567,18,3,20,5
2017,390550150260001,Meridian High School,292,129,5031.00,,120547.00,9176.00,3119,256,23,3,28,8
2017,390550150261001,Meridian Middle School,222,196,5031.00,,120547.00,9176.00,3145,343,16,3,21,8
2017,390550150262001,Meridian Elem School,455,443,5031.00,,120547.00,9176.00,6407,1626,27,2,31,6
2017,390550610250036,Eisenhower High School,1145,294,5147.00,,95654.00,11038.00,13648,552,67,3,70,3
2017,390550610250038,MacArthur High School,1190,341,5147.00,,95654.00,11038.00,13931,619,74,6,75,7
2017,390550610251030,Thomas Jefferson Middle School,508,414,5147.00,,95654.00,11038.00,5106,775,34,4,36,6
2017,390550610251034,Stephen Decatur Middle School,418,401,5147.00,,95654.00,11038.00,4258,855,27,5,29,6
2017,390550610252004,Dennis Elem School,472,161,5147.00,,95654.00,11038.00,2824,211,31,3,32,3
2017,390550610252005,Durfee Magnet Elementary,405,0,5147.00,,95654.00,11038.00,1911,0,17,0,17,0
2017,390550610252007,Enterprise Elem School,243,0,5147.00,,95654.00,11038.00,1129,0,14,0,14,0
2017,390550610252009,Benjamin Franklin Elem School,247,0,5147.00,,95654.00,11038.00,1158,0,14,0,14,0
2017,390550610252010,Mary W French Academy,320,0,5147.00,,95654.00,11038.00,1500,0,15,0,15,0
2017,390550610252011,Garfield Montessori School,325,0,5147.00,,95654.00,11038.00,1667,0,17,0,17,0
2017,390550610252014,William Harris Elem School,343,0,5147.00,,95654.00,11038.00,1625,0,22,0,22,0
2017,390550610252016,Muffley Elem School,436,0,5147.00,,95654.00,11038.00,2089,0,21,0,21,0
2017,390550610252017,Oak Grove Accelerated School,263,0,5147.00,,95654.00,11038.00,1250,0,12,0,12,0
2017,390550610252019,Parsons Accelerated School,367,0,5147.00,,95654.00,11038.00,1751,0,17,0,17,0
2017,39055061025201C,Robertson Charter School,346,0,5147.00,,95654.00,11038.00,2077,0,12,0,12,0
2017,390550610252023,South Shores Elem School,327,0,5147.00,,95654.00,11038.00,1545,0,13,0,13,0
2017,390550610252025,Stevenson Accelerated School,286,0,5147.00,,95654.00,11038.00,1337,0,14,0,14,0
2017,390550610252031,Michael E Baum Elem School,352,0,5147.00,,95654.00,11038.00,1675,0,17,0,17,0
2017,390550610252032,Johns Hill Magnet School,508,122,5147.00,,95654.00,11038.00,2960,157,29,2,33,6
2017,390550610252034,Hope Academy,546,135,5147.00,,95654.00,11038.00,3159,207,34,3,34,3
2017,390740050260001,Bement High School,105,40,5558.00,,179115.00,10637.00,1316,93,17,3,23,9
2017,390740050261001,Bement Middle School,78,76,5558.00,,179115.00,10637.00,1159,238,14,3,20,9
2017,390740050262001,Bement Elementary School,126,97,5558.00,,179115.00,10637.00,1825,387,13,3,19,9
2017,390740250260001,Monticello High School,501,250,5239.00,,148785.00,9482.00,7620,573,38,3,40,5
2017,390740250261002,Monticello Middle School,395,387,5239.00,,148785.00,9482.00,2987,468,25,3,27,4
2017,390740250262002,Lincoln Elem School,207,203,5239.00,,148785.00,9482.00,1243,203,15,1,15,1
2017,390740250262005,White Heath Elem School,217,217,5239.00,,148785.00,9482.00,1744,436,13,2,13,2
2017,390740250262006,Washington School,227,226,5239.00,,148785.00,9482.00,1487,347,18,3,19,4
2017,390740570260001,Deland-Weldon High School,63,26,7208.00,,268664.00,12961.00,794,51,12,2,14,4
2017,390740570261001,Deland-Weldon Middle School,26,23,7208.00,,268664.00,12961.00,339,40,8,2,10,4
2017,390740570262002,Deland-Weldon Elem School,116,116,7208.00,,268664.00,12961.00,3537,927,12,2,14,4
2017,390741000260001,Cerro Gordo Jr and Sr High School,266,111,4668.00,,134830.00,8961.00,3131,249,23,5,26,8
2017,390741000262003,Cerro Gordo Elem School,266,205,4668.00,,134830.00,8961.00,1968,232,20,2,21,3
2017,400070400260001,Calhoun High School,143,43,5709.00,,101300.00,12098.00,2068,87,16,1,16,1
2017,400070400262001,Calhoun Elementary/ Jr High Sch,336,230,5709.00,,101300.00,12098.00,2755,476,18,1,18,1
2017,400070420260001,Brussels High School,80,0,5835.00,,152138.00,11153.00,447,0,8,0,8,0
2017,400070420262001,Brussels Grade School,55,0,5835.00,,152138.00,11153.00,,,,,,
2017,400310010260003,Carrollton High School,223,91,4464.00,,101043.00,8181.00,3271,164,20,2,21,3
2017,400310010262001,Carrollton Grade School,347,237,4464.00,,101043.00,8181.00,2570,254,28,2,28,2
2017,400310030260001,North Greene Jr/Sr High Sch,394,103,5446.00,,73982.00,9675.00,3265,198,22,1,23,2
2017,400310030262002,North Greene Elem,462,0,5446.00,,73982.00,9675.00,,,,,,
2017,400310100260001,Greenfield High School,126,39,6017.00,,112448.00,9943.00,1893,97,18,2,18,2
2017,400310100262003,Greenfield Elem School,315,196,6017.00,,112448.00,9943.00,1577,342,19,2,19,2
2017,400421000260001,Jersey Comm High School,1044,257,4965.00,,126748.00,9302.00,14036,580,60,2,62,3
2017,400421000261002,Jersey Community Middle School,535,109,4965.00,,126748.00,9302.00,1125,140,27,1,31,5
2017,400421000262006,Grafton Elem School,118,0,4965.00,,126748.00,9302.00,21,0,3,0,3,0
2017,400421000262007,Jerseyville East Elem School,455,0,4965.00,,126748.00,9302.00,121,0,19,0,19,0
2017,400421000262008,Jerseyville West Elem School,335,0,4965.00,,126748.00,9302.00,62,0,10,0,10,0
2017,400560010260002,Carlinville High School,450,184,4235.00,,108456.00,7549.00,6233,327,32,2,33,3
2017,400560010261001,Carlinville Middle School,385,146,4235.00,,108456.00,7549.00,6254,326,30,3,30,3
2017,400560010262005,Carlinville Primary School,433,394,4235.00,,108456.00,7549.00,4189,395,26,1,26,1
2017,400560010262006,Carlinville Intermediate School,211,210,4235.00,,108456.00,7549.00,1850,210,12,1,12,1
2017,400560020260004,Northwestern High School,119,13,6090.00,,104154.00,10447.00,1558,24,20,1,20,1
2017,400560020261001,Northwestern Jr High School,46,4,6090.00,,104154.00,10447.00,564,8,15,1,15,1
2017,400560020262005,Northwestern Elem School,193,190,6090.00,,104154.00,10447.00,1387,218,16,1,16,1
2017,400560050260001,Mt Olive High School,156,88,6089.00,,75948.00,9631.00,2091,177,18,2,21,4
2017,400560050262001,Mt Olive Elementary School,303,175,6089.00,,75948.00,9631.00,1967,194,20,3,23,6
2017,400560060260001,Staunton High School,387,222,5368.00,,100537.00,8322.00,4951,469,29,3,31,4
2017,400560060261001,Staunton Jr High School,286,0,5368.00,,100537.00,8322.00,2157,0,12,0,12,0
2017,400560060262001,Staunton Elem School,611,149,5368.00,,100537.00,8322.00,2883,149,26,1,29,2
2017,400560070260003,Gillespie High School,388,99,5218.00,,60857.00,10916.00,5096,194,24,2,26,3
2017,400560070261002,Gillespie Middle School,316,161,5218.00,,60857.00,10916.00,2406,182,23,2,24,3
2017,400560070262003,Ben-Gil Elementary School,616,512,5218.00,,60857.00,10916.00,3527,551,32,2,33,3
2017,400560080260001,Bunker Hill High School,196,61,4902.00,,88217.00,7826.00,3000,120,20,2,20,2
2017,400560080261001,Wolf Ridge Junior High School,139,97,4902.00,,88217.00,7826.00,1262,107,11,2,11,2
2017,400560080262003,Wolf Ridge Education Center,255,197,4902.00,,88217.00,7826.00,1986,356,17,2,17,2
2017,400560090260001,Southwestern High School,493,217,5002.00,,85864.00,8583.00,6362,329,30,2,31,3
2017,400560090261002,Southwestern Middle School,244,244,5002.00,,85864.00,8583.00,1765,258,16,3,16,3
2017,400560090262004,Medora Intermediate School,219,219,5002.00,,85864.00,8583.00,2027,438,12,2,13,3
2017,400560090262005,Shipman Elem School,209,208,5002.00,,85864.00,8583.00,1888,416,14,3,15,4
2017,400560090262006,Brighton North Primary School,270,270,5002.00,,85864.00,8583.00,2451,540,15,2,15,2
2017,400560340260001,North Mac High School,453,91,4282.00,,89901.00,8009.00,5697,138,28,2,29,3
2017,400560340262001,North Mac Intermediate,662,360,4282.00,,89901.00,8009.00,6276,362,40,1,41,2
2017,400560340262002,North Mac Elementary,265,246,4282.00,,89901.00,8009.00,1969,246,18,1,18,1
2017,410570010260001,Roxana Sr High School,579,365,6690.00,,329044.00,12118.00,8778,727,45,4,52,11
2017,410570010261001,Roxana Junior High School,463,454,6690.00,,329044.00,12118.00,6335,1097,32,3,38,9
2017,410570010262004,Central Intermediate School,443,415,6690.00,,329044.00,12118.00,1746,877,23,2,23,2
2017,410570010262006,South Primary School,427,427,6690.00,,329044.00,12118.00,1729,865,27,3,30,6
2017,410570020260001,Triad High School,1115,301,4915.00,,125732.00,8647.00,12911,688,65,4,71,9
2017,410570020261008,Triad Middle School,868,181,4915.00,,125732.00,8647.00,4692,201,48,2,49,3
2017,410570020262003,Marine Elem School,123,122,4915.00,,125732.00,8647.00,493,246,11,3,13,5
2017,410570020262004,Silver Creek Elementary,687,663,4915.00,,125732.00,8647.00,2527,1304,33,2,35,4
2017,410570020262005,St Jacob Elem School,202,200,4915.00,,125732.00,8647.00,800,400,14,4,20,10
2017,410570020262008,C A Henning School,661,656,4915.00,,125732.00,8647.00,2624,1312,31,2,32,3
2017,410570030262002,Venice Elem School,75,0,10382.00,,90126.00,19142.00,426,0,,,,
2017,410570050260001,Highland High School,918,380,5301.00,,128837.00,8996.00,13263,875,53,5,54,6
2017,410570050261002,Highland Middle School,678,572,5301.00,,128837.00,8996.00,10696,1358,41,4,42,5
2017,410570050262003,Highland Primary School,509,502,5301.00,,128837.00,8996.00,4480,1008,30,2,31,3
2017,410570050262004,Alhambra Primary School,130,128,5301.00,,128837.00,8996.00,1170,255,10,2,10,2
2017,410570050262005,Grantfork Upper Elementary Sch,69,67,5301.00,,128837.00,8996.00,683,147,6,2,6,2
2017,410570050262008,Highland Elementary  School,536,535,5301.00,,128837.00,8996.00,5468,1142,35,6,37,8
2017,410570070260001,Edwardsville High School,2672,669,4803.00,,172153.00,9362.00,30839,1339,133,7,137,11
2017,410570070261001,Liberty Middle School,980,876,4803.00,,172153.00,9362.00,15177,1411,51,5,53,7
2017,410570070261002,Lincoln Middle School,807,694,4803.00,,172153.00,9362.00,11958,1133,49,6,53,10
2017,410570070262003,Columbus Elem School,419,419,4803.00,,172153.00,9362.00,8816,1103,26,5,28,7
2017,410570070262004,LeClaire Elem School,355,354,4803.00,,172153.00,9362.00,7710,1396,24,3,27,6
2017,410570070262005,Worden Elementary School,268,268,4803.00,,172153.00,9362.00,5512,682,18,5,23,10
2017,410570070262006,Glen Carbon Elem School,354,354,4803.00,,172153.00,9362.00,7683,1394,19,2,19,2
2017,410570070262007,N O Nelson Elem School,354,351,4803.00,,172153.00,9362.00,7486,1360,18,2,18,2
2017,410570070262008,Hamel Elementary School,104,104,4803.00,,172153.00,9362.00,2266,412,9,2,12,5
2017,410570070262009,Midway School,146,145,4803.00,,172153.00,9362.00,3132,568,10,2,13,5
2017,410570070262010,Woodland Elementary School,479,478,4803.00,,172153.00,9362.00,10034,1301,31,5,32,6
2017,410570070262011,Goshen Elementary,374,373,4803.00,,172153.00,9362.00,8013,1454,19,3,22,6
2017,410570070262012,Albert Cassens Elementary,551,551,4803.00,,172153.00,9362.00,11584,1440,30,4,35,9
2017,410570080260001,Civic Memorial High School,788,380,4706.00,,86154.00,8542.00,10656,771,47,5,50,8
2017,410570080261002,Wilbur Trimpe Middle School,588,563,4706.00,,86154.00,8542.00,5692,1236,36,3,39,6
2017,410570080262003,Bethalto East Primary School,375,0,4706.00,,86154.00,8542.00,1440,0,15,0,15,0
2017,410570080262007,Meadowbrook Intermediate Sch,342,0,4706.00,,86154.00,8542.00,1378,0,15,0,15,0
2017,410570080262009,Parkside Primary School,384,0,4706.00,,86154.00,8542.00,1835,0,14,0,14,0
2017,410570090260001,Granite City High School,1904,729,6737.00,,86329.00,11139.00,24560,1691,97,5,100,8
2017,410570090261003,Coolidge Junior High Sch,1009,160,6737.00,,86329.00,11139.00,10324,628,41,2,42,3
2017,410570090261004,Grigsby Intermediate Sch,945,941,6737.00,,86329.00,11139.00,5721,968,43,4,45,6
2017,410570090262007,Frohardt Elem School,534,283,6737.00,,86329.00,11139.00,2304,546,22,21,23,22
2017,410570090262012,Maryville Elem School,483,244,6737.00,,86329.00,11139.00,488,245,12,1,12,1
2017,410570090262013,Mitchell Elementary School,484,260,6737.00,,86329.00,11139.00,2083,519,19,18,19,18
2017,410570090262020,Wilson Elem School,507,246,6737.00,,86329.00,11139.00,622,257,14,2,15,3
2017,410570090262022,Prather Elementary School,462,455,6737.00,,86329.00,11139.00,855,464,18,1,19,2
2017,410570100260001,Collinsville High School,1991,372,5554.00,,119873.00,9398.00,22772,687,128,5,135,12
2017,410570100261003,Collinsville Middle School,1035,507,5554.00,,119873.00,9398.00,10880,1294,67,4,74,11
2017,410570100262001,Webster Elementary School,321,305,5554.00,,119873.00,9398.00,1533,312,22,1,23,2
2017,410570100262006,Caseyville Elementary School,406,397,5554.00,,119873.00,9398.00,1999,401,23,1,25,1
2017,410570100262011,Kreitner Elem School,360,351,5554.00,,119873.00,9398.00,1784,371,18,1,18,1
2017,410570100262013,Jefferson Elem School,125,119,5554.00,,119873.00,9398.00,583,119,7,1,8,2
2017,410570100262014,John A Renfro Elementary School,599,592,5554.00,,119873.00,9398.00,2869,592,35,2,38,5
2017,410570100262020,Summit Elementary School,122,113,5554.00,,119873.00,9398.00,554,113,9,1,11,3
2017,410570100262022,Maryville Elem School,393,382,5554.00,,119873.00,9398.00,1869,388,22,1,23,2
2017,410570100262023,Twin Echo Elem School,264,256,5554.00,,119873.00,9398.00,1247,259,17,3,20,6
2017,410570100262024,Dorris Intermediate Sch,960,952,5554.00,,119873.00,9398.00,7060,1205,50,3,53,6
2017,410570110260001,Alton High School,2123,826,6864.00,,122227.00,11985.00,25730,1642,128,11,133,16
2017,410570110261006,Alton Middle School,1471,1197,6864.00,,122227.00,11985.00,10828,1652,101,10,105,13
2017,410570110262007,Eunice Smith Elem School,174,34,6864.00,,122227.00,11985.00,280,38,12,2,13,3
2017,410570110262010,Gilson Brown Elem School,274,50,6864.00,,122227.00,11985.00,419,58,14,1,14,1
2017,410570110262015,Lewis & Clark Elem School,295,39,6864.00,,122227.00,11985.00,323,43,14,1,15,2
2017,410570110262024,Lovejoy Elem School,196,26,6864.00,,122227.00,11985.00,224,31,11,2,12,3
2017,410570110262028,West Elementary School,671,79,6864.00,,122227.00,11985.00,580,88,34,6,34,6
2017,410570110262029,East Elementary School,703,80,6864.00,,122227.00,11985.00,565,95,36,3,39,6
2017,410570110262030,North Elementary School,670,103,6864.00,,122227.00,11985.00,430,116,32,4,35,7
2017,410570120260001,Madison Senior High School,190,121,7949.00,,39753.00,13306.00,2312,240,,,,
2017,410570120261003,Madison Jr High School,140,3,7949.00,,39753.00,13306.00,834,3,,,,
2017,410570120262008,Bernard Long Elem School,360,0,7949.00,,39753.00,13306.00,,,,,,
2017,410570130021001,East Alton Middle School,233,0,5640.00,,79048.00,9938.00,844,0,11,0,14,0
2017,410570130022002,Eastwood Elem School,513,0,5640.00,,79048.00,9938.00,1251,0,22,0,23,0
2017,410570140160001,East Alton-Wood River High Sch,612,142,8285.00,,353797.00,13851.00,6658,252,35,2,36,3
2017,410570150031001,Lewis-Clark Jr High School,280,279,5405.00,,153753.00,9055.00,3029,751,15,3,17,3
2017,410570150032002,Lewis-Clark Elem School,312,291,5405.00,,153753.00,9055.00,1751,587,21,2,21,2
2017,410570150032004,Hartford Elem School,131,98,5405.00,,153753.00,9055.00,567,187,9,2,9,2
2017,440630020031001,Nippersink Middle School,444,433,6678.00,,263695.00,11382.00,4611,924,34,3,37,5
2017,440630020032001,Richmond Grade School,428,426,6678.00,,263695.00,11382.00,6131,974,31,3,32,4
2017,440630020032002,Spring Grove Elementary School,292,275,6678.00,,263695.00,11382.00,3656,582,24,3,26,5
2017,440630030031001,Fox River Grove Middle School,209,88,6910.00,,201989.00,11980.00,2720,89,15,2,15,2
2017,440630030032001,Algonquin Road Elem School,242,234,6910.00,,201989.00,11980.00,2038,461,16,2,17,3
2017,440630120260002,Johnsburg High School,668,357,8061.00,,171130.00,12698.00,8475,687,51,5,52,6
2017,440630120261003,Johnsburg Jr High School,478,467,8061.00,,171130.00,12698.00,4912,633,36,4,37,5
2017,440630120262001,Johnsburg Elementary School,403,80,8061.00,,171130.00,12698.00,2166,80,22,0,22,0
2017,440630120262002,Ringwood School Primary Ctr,309,0,8061.00,,171130.00,12698.00,40,0,11,0,11,0
2017,440630150041006,McHenry Middle School,771,723,7466.00,,215170.00,12669.00,10470,1670,54,5,58,9
2017,440630150041007,Parkland School,830,813,7466.00,,215170.00,12669.00,11721,1930,51,4,53,6
2017,440630150041008,Chauncey H Duker School,521,496,7466.00,,215170.00,12669.00,4559,1010,26,2,27,3
2017,440630150042001,Edgebrook Elem School,444,404,7466.00,,215170.00,12669.00,3069,790,29,6,30,7
2017,440630150042002,Hilltop Elem School,507,486,7466.00,,215170.00,12669.00,3715,978,23,2,26,3
2017,440630150042003,Landmark Elem School,249,248,7466.00,,215170.00,12669.00,2008,498,14,2,17,3
2017,440630150042004,Valley View Elem School,638,613,7466.00,,215170.00,12669.00,5010,1239,33,2,34,3
2017,440630150042005,Riverwood Elementary School,704,673,7466.00,,215170.00,12669.00,5724,1352,41,10,45,14
2017,440630180042001,Riley Comm Cons School,305,257,7061.00,,330307.00,10266.00,8760,1382,22,2,24,4
2017,440630190240002,Alden-Hebron High School,113,63,6008.00,,181174.00,11265.00,1435,141,14,2,14,2
2017,440630190241001,Alden-Hebron Middle School,92,31,6008.00,,181174.00,11265.00,513,35,9,1,9,1
2017,440630190242001,Alden Hebron Elem School,189,184,6008.00,,181174.00,11265.00,1656,368,16,1,16,1
2017,440630260041004,Cary Jr High School,912,678,5494.00,,242344.00,10393.00,8734,1068,46,4,46,4
2017,440630260042002,Briargate Elem School,388,388,5494.00,,242344.00,10393.00,3294,776,21,2,21,2
2017,440630260042004,Three Oaks School,590,590,5494.00,,242344.00,10393.00,5087,1354,34,5,34,5
2017,440630260042005,Deer Path Elem School,583,460,5494.00,,242344.00,10393.00,4354,923,36,2,36,2
2017,440630360022001,Harrison Elem School,363,209,6394.00,,193872.00,12644.00,1875,387,26,2,26,2
2017,440630460031001,Prairie Grove Junior High School,255,247,8132.00,,298117.00,14097.00,5560,664,28,3,29,4
2017,440630460032001,Prairie Grove Elem School,430,357,8132.00,,298117.00,14097.00,3535,767,29,3,31,5
2017,440630470041004,Lundahl Middle School,790,689,6495.00,,223989.00,10570.00,10898,1183,53,5,55,7
2017,440630470041005,Hannah Beardsley Middle School,1039,880,6495.00,,223989.00,10570.00,14163,1463,61,5,63,7
2017,440630470041006,Richard F Bernotas Middle Sch,910,825,6495.00,,223989.00,10570.00,12507,1343,63,5,65,7
2017,440630470042001,Canterbury Elem School,480,405,6495.00,,223989.00,10570.00,2110,814,26,2,26,2
2017,440630470042002,Husmann Elem School,534,473,6495.00,,223989.00,10570.00,2431,948,27,2,29,4
2017,440630470042003,Coventry Elem School,595,496,6495.00,,223989.00,10570.00,2600,1000,33,4,34,5
2017,440630470042005,North Elem School,679,565,6495.00,,223989.00,10570.00,2960,1130,37,5,38,6
2017,440630470042007,South Elem School,425,348,6495.00,,223989.00,10570.00,1822,698,26,2,29,5
2017,440630470042008,West Elem School,557,461,6495.00,,223989.00,10570.00,2406,924,29,2,29,2
2017,440630470042009,Indian Prairie Elem School,527,455,6495.00,,223989.00,10570.00,2347,910,28,2,29,3
2017,440630470042010,Woods Creek Elementary School,603,516,6495.00,,223989.00,10570.00,2662,1034,33,3,33,3
2017,440630470042011,Glacier Ridge Elementary School,448,387,6495.00,,223989.00,10570.00,1996,774,28,2,28,2
2017,440630500260001,Harvard High School,718,260,6161.00,,91741.00,11101.00,10207,504,68,5,70,7
2017,440630500261002,Harvard Jr High School,627,470,6161.00,,91741.00,11101.00,5627,990,46,5,47,6
2017,440630500262003,Jefferson Elem School,415,409,6161.00,,91741.00,11101.00,4046,750,26,2,26,2
2017,440630500262007,Crosby Elem Sch,835,835,6161.00,,91741.00,11101.00,5267,846,41,2,41,2
2017,440631540160001,Marengo High School,733,175,8781.00,,484299.00,17897.00,8708,393,59,3,60,4
2017,440631550160001,Crystal Lake Central High School,1572,641,9534.00,,430670.00,15530.00,20170,1186,113,9,118,13
2017,440631550160002,Cary-Grove Community High School,1799,834,9534.00,,430670.00,15530.00,22895,1655,136,9,145,17
2017,440631550160003,Crystal Lake South High School,1549,509,9534.00,,430670.00,15530.00,19261,946,115,5,120,9
2017,440631550160004,Prairie Ridge High School,2302,579,9534.00,,430670.00,15530.00,19279,1197,146,6,148,7
2017,440631560160001,McHenry High School-West Campus,1505,448,7409.00,,435767.00,11789.00,17847,748,107,6,107,6
2017,440631560160002,McHenry  East High School,856,209,7409.00,,435767.00,11789.00,9791,374,94,4,96,4
2017,440631570160001,Richmond-Burton High School,749,214,7743.00,,440241.00,15184.00,9421,397,55,2,56,2
2017,440631580220002,Huntley High School,3032,877,5109.00,,122369.00,9427.00,38917,1601,164,8,170,13
2017,440631580221002,Heineman Middle School,880,797,5109.00,,122369.00,9427.00,10797,1514,53,6,58,10
2017,440631580221003,Marlowe Middle School,1477,1390,5109.00,,122369.00,9427.00,17434,3335,86,8,91,11
2017,440631580222003,Chesak Elementary School,810,4,5109.00,,122369.00,9427.00,32,8,10,4,12,6
2017,440631580222004,Leggee Elementary School,1004,12,5109.00,,122369.00,9427.00,190,24,40,7,43,10
2017,440631580222005,Martin Elementary School,1023,3,5109.00,,122369.00,9427.00,36,6,9,3,11,5
2017,440631580222006,Mackeben Elementary School,585,10,5109.00,,122369.00,9427.00,80,18,14,5,15,6
2017,440631580222007,Conley Elementary School,709,7,5109.00,,122369.00,9427.00,51,14,19,4,19,4
2017,440631650031001,Marengo Comm Middle School,319,286,4785.00,,211555.00,9322.00,2826,540,23,1,23,1
2017,440631650032002,Locust Elem School,430,141,4785.00,,211555.00,9322.00,2238,144,28,1,31,4
2017,440631650032004,Ulysses S Grant Intermediate Sch,233,232,4785.00,,211555.00,9322.00,1489,235,20,1,20,1
2017,440632000260008,Woodstock High School,1060,562,6604.00,,122937.00,12400.00,14718,1284,80,9,83,12
2017,440632000260009,Woodstock North High School,974,488,6604.00,,122937.00,12400.00,13496,1106,72,7,74,9
2017,440632000261006,Northwood Middle School,695,684,6604.00,,122937.00,12400.00,10664,2672,44,6,44,6
2017,440632000261007,Creekside Middle School,781,768,6604.00,,122937.00,12400.00,8999,1873,42,4,43,5
2017,440632000262003,Dean Street Elem School,313,313,6604.00,,122937.00,12400.00,2004,555,16,2,16,2
2017,440632000262004,Greenwood Elem School,320,319,6604.00,,122937.00,12400.00,2425,634,21,2,21,2
2017,440632000262006,Westwood Elem School,342,342,6604.00,,122937.00,12400.00,2551,663,23,4,23,4
2017,440632000262007,Olson Elementary School,467,462,6604.00,,122937.00,12400.00,3518,938,25,2,25,2
2017,440632000262008,Mary Endres Elementary School,522,416,6604.00,,122937.00,12400.00,2896,729,21,2,23,4
2017,440632000262009,Verda Dierzen Early Learning Ctr,386,386,6604.00,,122937.00,12400.00,2555,393,19,17,19,17
2017,440632000262010,Prairiewood Elem Sch,468,467,6604.00,,122937.00,12400.00,3507,940,25,2,27,4
2017,450670030260001,Valmeyer High School,134,79,5296.00,,121785.00,9187.00,1757,192,17,2,17,2
2017,450670030261001,Valmeyer Jr High,113,79,5296.00,,121785.00,9187.00,849,102,14,2,14,2
2017,450670030262001,Valmeyer Elementary School,200,198,5296.00,,121785.00,9187.00,1599,360,17,6,17,6
2017,450670040260001,Columbia High School,672,294,4549.00,,161170.00,8117.00,8903,567,40,3,43,6
